user_id,wallet_id,first_name,last_name,email,onboarded_date
f3d3d3df-2ab3-43d3-8333-f2daf7c8ddad,ae6015ac-000c-46c9-93f9-04a96fca0c36,Angela,Pham,bakercody@yahoo.com,2022-04-04T11:04:32
ba75f176-e414-425f-afdd-a8c60111e040,3aaeb342-627c-4d99-a3f3-a9e7297959ae,James,Armstrong,denise52@hotmail.com,2022-09-29T22:58:14
3087ab1c-5eaa-4b9e-a4e7-489bfa0ef73a,bfafea4e-e8a5-47f9-86c9-c84c3576fff2,Janet,Lewis,ohouse@yahoo.com,2023-01-22T22:28:22
3b21908d-0ce6-4c52-a209-d292886444a8,04de4a4d-f678-4cbb-b746-e7504d4d01d5,Julie,Jones,kelli83@gmail.com,2023-04-01T02:31:29
a4dada6a-655f-42fa-ab22-e0d01c19df37,8da05e7b-e954-4f0a-9590-27236dad9ddf,Stephanie,Boyd,sarapeterson@chandler-atkins.org,2022-07-08T17:42:16
17ade55d-f86e-4116-ab77-e04e546a6a8b,99d9649d-f77b-4c55-afbc-73f0fcc5dbd6,Kimberly,Hernandez,zacharymills@durham-chang.com,2022-08-23T01:00:47
645bc288-5d69-488a-8154-3da5ea73fda1,084c47a8-c9e4-425a-9228-aaa96e1cca83,Matthew,Davis,johnbaker@yahoo.com,2022-05-18T01:16:13
c522daf5-4a0a-455f-84a4-29eb3ceadae5,4423f8c0-199d-41ba-84ca-9bb5b096897a,Brad,Baker,patrickvaldez@powell.info,2022-10-10T21:41:48
4503f281-61ae-44b5-b4dc-ced492b21f0f,8f71d654-2a75-43c7-b5fb-4a4a89b7bfc6,Kimberly,Lewis,michael94@werner-riley.info,2022-12-06T12:33:25
0986a151-4b42-4159-88a2-da0f671aa2da,fb80df57-ed38-4897-abb2-5ffb394e78bc,Tammy,Haley,makaylaharris@yahoo.com,2022-09-13T08:45:21
9852deeb-16b8-4492-beda-5237d67648cf,c1d3f8f4-805d-4ae8-aa17-8c1154fa1b53,Jason,Carlson,johnscott@campbell.com,2022-05-25T09:55:34
426f4444-acc1-41fd-a825-2f9d733b147b,c23fd674-981a-45d1-9ab3-07373c895aae,Chad,Woodard,karenmcknight@sanchez-johnson.com,2022-09-28T16:11:28
2c41c0a1-a1c8-4640-8153-931985ed6e41,cab5dfae-06f0-407b-afda-5a18e714ffb1,Arthur,Baker,staylor@gmail.com,2022-05-23T02:17:38
64a46714-fa35-4fa1-add7-3914308260e3,341cba95-eedf-4cf3-bc1e-e89cbf3b2f7e,Stephanie,Monroe,jonathanperez@hotmail.com,2022-01-26T16:37:18
64a34711-2afe-4b3f-93d3-01496a350d48,a58d8456-ac00-4f8f-901e-ae95e571939a,Edward,Johnson,daniel41@houston.com,2022-10-05T13:29:40
12aa9502-7d53-4c58-a6ad-701e7e7dd445,91cb7154-2730-405b-b79d-9b0de15335be,Erik,Lewis,vpierce@yahoo.com,2022-12-29T03:09:25
42d282b8-b5e4-4a08-a94b-0406f4571e33,e4a4eb9d-795b-4057-afa5-7b304d841681,Kirk,Singleton,christopher66@clayton-nelson.net,2022-04-09T03:42:38
06a79725-b6c5-4833-9871-454a8f809ce6,2086af3a-e5b6-47c0-9935-46c99afdb759,Stephanie,Gutierrez,stephenpaul@meyer-smith.biz,2022-11-23T02:27:30
6f6788d5-e229-41da-b1d5-96fac2b1b100,8ec81a2c-514b-4e30-a86f-98e232589cba,Debra,Spears,ericbrooks@hotmail.com,2022-05-28T09:23:14
c823431f-269d-4ad9-8c90-e88a25f9578c,763142e6-6070-47d2-a493-b40e596912bb,Richard,Gonzalez,ahoffman@gmail.com,2022-09-08T20:11:10
cd1e53f3-48a0-4f1a-8075-a8a0ab950ca9,eb1fe386-597a-49ef-a56e-5737dd879486,Travis,Jensen,ricardorobertson@hotmail.com,2022-07-14T03:29:37
be568b8f-aaac-4b7b-9546-478b605e4c36,22700369-98a6-467d-aa36-8c948ec79874,Jamie,Jones,jasminewalker@hess-garcia.net,2022-11-19T22:12:19
3eb7b311-5d88-4857-9bf4-f9a66d51a7b2,c96315f6-c959-4f79-a570-7b00ed0e17eb,Mackenzie,Rocha,cmitchell@gmail.com,2022-09-18T07:27:56
3a244205-8dca-4cf0-ac4a-f3570b3f6884,ed264b76-55f5-448e-8ac5-0426d3510bd5,William,Stephens,fweaver@yahoo.com,2022-10-27T12:09:55
5a9a4c9f-61ee-421f-a292-6517cc08c73e,4c31ee3c-b121-43d9-9b5f-58ef75b4bb36,Jesus,York,bryan82@mitchell-dyer.com,2022-07-09T19:59:16
e28af191-31bf-44de-a9ef-732206949e57,873e7401-0f2d-46ea-b0b8-dd478aabef96,Damon,Washington,jessicaterrell@yahoo.com,2022-10-19T12:30:29
ac8dc436-717b-448e-88c0-54106e28066a,00a61a2b-d168-4503-bb77-73ed8773fdb0,Jessica,Keller,muellerjeffrey@hotmail.com,2022-10-05T13:18:26
c5769e10-f96a-42f5-a099-5bd367cf8e2d,a6c1edf5-c887-4db3-abd0-a98db677400c,David,Nelson,michael29@hotmail.com,2022-10-22T00:11:59
